11	13	2	15.384615384615385
10	14	4	28.57142857142857
20	22	2	9.090909090909092
15	20	5	25.0
9	11	2	18.181818181818183
8	8	0	0.0
15	20	5	25.0
18	23	5	21.73913043478261
8	10	2	20.0
12	13	1	7.6923076923076925
6	8	2	25.0
17	17	0	0.0
5	7	2	28.57142857142857
10	14	4	28.57142857142857
13	16	3	18.75
19	21	2	9.523809523809524
19	24	5	20.833333333333336
8	9	1	11.11111111111111
8	9	1	11.11111111111111
16	18	2	11.11111111111111
11	12	1	8.333333333333332
19	21	2	9.523809523809524
8	9	1	11.11111111111111
19	21	2	9.523809523809524
12	15	3	20.0
9	14	5	35.714285714285715
15	17	2	11.76470588235294
17	22	5	22.727272727272727
7	9	2	22.22222222222222
16	18	2	11.11111111111111
9	10	1	10.0
14	17	3	17.647058823529413
9	10	1	10.0
8	9	1	11.11111111111111
11	13	2	15.384615384615385
9	10	1	10.0
11	12	1	8.333333333333332
21	22	1	4.545454545454546
9	13	4	30.76923076923077
6	8	2	25.0
11	18	7	38.88888888888889
6	12	6	50.0
18	21	3	14.285714285714285
12	19	7	36.84210526315789
6	10	4	40.0
11	15	4	26.666666666666668
10	12	2	16.666666666666664
14	17	3	17.647058823529413
12	17	5	29.411764705882355
16	20	4	20.0
10	13	3	23.076923076923077
8	13	5	38.46153846153847
7	8	1	12.5
12	12	0	0.0
12	14	2	14.285714285714285
15	18	3	16.666666666666664
17	24	7	29.166666666666668
9	12	3	25.0
5	9	4	44.44444444444444
6	10	4	40.0
12	17	5	29.411764705882355
18	22	4	18.181818181818183
10	13	3	23.076923076923077
16	21	5	23.809523809523807
12	16	4	25.0
9	15	6	40.0
18	18	0	0.0
13	15	2	13.333333333333334
10	12	2	16.666666666666664
6	9	3	33.33333333333333
7	9	2	22.22222222222222
14	17	3	17.647058823529413
7	8	1	12.5
20	21	1	4.761904761904762
7	9	2	22.22222222222222
19	24	5	20.833333333333336
11	16	5	31.25
15	16	1	6.25
12	17	5	29.411764705882355
18	23	5	21.73913043478261
15	17	2	11.76470588235294
10	12	2	16.666666666666664
15	17	2	11.76470588235294
7	13	6	46.15384615384615
9	13	4	30.76923076923077
19	25	6	24.0
17	18	1	5.555555555555555
12	15	3	20.0
5	6	1	16.666666666666664
13	16	3	18.75
16	20	4	20.0
9	10	1	10.0
14	16	2	12.5
15	17	2	11.76470588235294
11	16	5	31.25
15	18	3	16.666666666666664
10	13	3	23.076923076923077
9	13	4	30.76923076923077
10	11	1	9.090909090909092
10	17	7	41.17647058823529
14	17	3	17.647058823529413
6	8	2	25.0
6	8	2	25.0
14	18	4	22.22222222222222
9	10	1	10.0
11	16	5	31.25
8	13	5	38.46153846153847
15	17	2	11.76470588235294
10	11	1	9.090909090909092
12	16	4	25.0
12	15	3	20.0
15	20	5	25.0
12	15	3	20.0
12	13	1	7.6923076923076925
7	9	2	22.22222222222222
16	24	8	33.33333333333333
19	21	2	9.523809523809524
18	20	2	10.0
11	16	5	31.25
8	8	0	0.0
6	8	2	25.0
8	11	3	27.27272727272727
19	25	6	24.0
9	12	3	25.0
14	17	3	17.647058823529413
8	11	3	27.27272727272727
15	17	2	11.76470588235294
19	22	3	13.636363636363635
17	19	2	10.526315789473683
15	20	5	25.0
17	20	3	15.0
11	13	2	15.384615384615385
6	11	5	45.45454545454545
11	13	2	15.384615384615385
8	10	2	20.0
14	16	2	12.5
10	11	1	9.090909090909092
19	22	3	13.636363636363635
12	15	3	20.0
8	10	2	20.0
11	15	4	26.666666666666668
9	11	2	18.181818181818183
7	11	4	36.36363636363637
6	11	5	45.45454545454545
13	18	5	27.77777777777778
17	21	4	19.047619047619047
19	21	2	9.523809523809524
10	12	2	16.666666666666664
15	17	2	11.76470588235294
17	21	4	19.047619047619047
9	12	3	25.0
13	18	5	27.77777777777778
12	19	7	36.84210526315789
19	23	4	17.391304347826086
5	8	3	37.5
12	17	5	29.411764705882355
15	21	6	28.57142857142857
6	9	3	33.33333333333333
17	20	3	15.0
15	17	2	11.76470588235294
14	15	1	6.666666666666667
12	16	4	25.0
17	18	1	5.555555555555555
10	14	4	28.57142857142857
9	13	4	30.76923076923077
18	20	2	10.0
13	21	8	38.095238095238095
6	9	3	33.33333333333333
15	17	2	11.76470588235294
13	14	1	7.142857142857142
15	17	2	11.76470588235294
15	19	4	21.052631578947366
15	16	1	6.25
10	19	9	47.368421052631575
7	9	2	22.22222222222222
10	12	2	16.666666666666664
23	26	3	11.538461538461538
14	16	2	12.5
11	15	4	26.666666666666668
13	16	3	18.75
14	17	3	17.647058823529413
11	11	0	0.0
14	17	3	17.647058823529413
7	11	4	36.36363636363637
9	13	4	30.76923076923077
10	13	3	23.076923076923077
12	14	2	14.285714285714285
22	24	2	8.333333333333332
9	11	2	18.181818181818183
9	13	4	30.76923076923077
16	16	0	0.0
7	12	5	41.66666666666667
21	24	3	12.5
12	21	9	42.857142857142854
12	13	1	7.6923076923076925
18	21	3	14.285714285714285
17	20	3	15.0
5	10	5	50.0
12	14	2	14.285714285714285
7	11	4	36.36363636363637
18	21	3	14.285714285714285
9	11	2	18.181818181818183
21	22	1	4.545454545454546
21	26	5	19.230769230769234
16	19	3	15.789473684210526
20	20	0	0.0
8	10	2	20.0
9	14	5	35.714285714285715
17	19	2	10.526315789473683
7	11	4	36.36363636363637
21	25	4	16.0
14	17	3	17.647058823529413
10	12	2	16.666666666666664
15	20	5	25.0
7	8	1	12.5
14	17	3	17.647058823529413
12	14	2	14.285714285714285
6	8	2	25.0
13	14	1	7.142857142857142
24	26	2	7.6923076923076925
18	20	2	10.0
15	17	2	11.76470588235294
6	10	4	40.0
12	15	3	20.0
8	9	1	11.11111111111111
12	16	4	25.0
20	22	2	9.090909090909092
8	10	2	20.0
12	14	2	14.285714285714285
8	9	1	11.11111111111111
18	21	3	14.285714285714285
7	8	1	12.5
13	15	2	13.333333333333334
15	19	4	21.052631578947366
11	13	2	15.384615384615385
8	10	2	20.0
17	20	3	15.0
13	16	3	18.75
20	22	2	9.090909090909092
9	12	3	25.0
11	13	2	15.384615384615385
22	26	4	15.384615384615385
18	22	4	18.181818181818183
16	23	7	30.434782608695656
15	22	7	31.818181818181817
21	23	2	8.695652173913043
6	9	3	33.33333333333333
13	20	7	35.0
18	19	1	5.263157894736842
13	18	5	27.77777777777778
8	11	3	27.27272727272727
7	11	4	36.36363636363637
17	20	3	15.0
11	14	3	21.428571428571427
14	19	5	26.31578947368421
9	11	2	18.181818181818183
18	23	5	21.73913043478261
6	7	1	14.285714285714285
15	21	6	28.57142857142857
14	18	4	22.22222222222222
15	19	4	21.052631578947366
12	16	4	25.0
19	22	3	13.636363636363635
17	19	2	10.526315789473683
16	18	2	11.11111111111111
16	21	5	23.809523809523807
8	9	1	11.11111111111111
19	20	1	5.0
8	9	1	11.11111111111111
17	20	3	15.0
14	16	2	12.5
7	10	3	30.0
7	8	1	12.5
11	13	2	15.384615384615385
6	9	3	33.33333333333333
16	18	2	11.11111111111111
20	22	2	9.090909090909092
9	11	2	18.181818181818183
9	11	2	18.181818181818183
9	14	5	35.714285714285715
18	19	1	5.263157894736842
9	10	1	10.0
22	25	3	12.0
10	12	2	16.666666666666664
10	15	5	33.33333333333333
7	9	2	22.22222222222222
10	11	1	9.090909090909092
16	18	2	11.11111111111111
6	11	5	45.45454545454545
8	12	4	33.33333333333333
6	11	5	45.45454545454545
7	11	4	36.36363636363637
19	22	3	13.636363636363635
11	13	2	15.384615384615385
13	15	2	13.333333333333334
10	17	7	41.17647058823529
18	20	2	10.0
8	15	7	46.666666666666664
15	17	2	11.76470588235294
12	17	5	29.411764705882355
11	12	1	8.333333333333332
8	8	0	0.0
7	11	4	36.36363636363637
13	15	2	13.333333333333334
9	10	1	10.0
11	12	1	8.333333333333332
7	7	0	0.0
11	15	4	26.666666666666668
9	11	2	18.181818181818183
13	15	2	13.333333333333334
21	25	4	16.0
6	9	3	33.33333333333333
15	17	2	11.76470588235294
14	19	5	26.31578947368421
12	15	3	20.0
19	22	3	13.636363636363635
8	9	1	11.11111111111111
13	16	3	18.75
11	16	5	31.25
16	17	1	5.88235294117647
11	13	2	15.384615384615385
6	8	2	25.0
20	25	5	20.0
13	15	2	13.333333333333334
9	9	0	0.0
13	15	2	13.333333333333334
20	27	7	25.925925925925924
15	21	6	28.57142857142857
18	19	1	5.263157894736842
7	12	5	41.66666666666667
14	15	1	6.666666666666667
8	12	4	33.33333333333333
9	10	1	10.0
10	16	6	37.5
7	13	6	46.15384615384615
10	14	4	28.57142857142857
14	20	6	30.0
15	20	5	25.0
12	15	3	20.0
12	14	2	14.285714285714285
5	7	2	28.57142857142857
12	13	1	7.6923076923076925
18	22	4	18.181818181818183
23	24	1	4.166666666666666
14	16	2	12.5
17	21	4	19.047619047619047
11	13	2	15.384615384615385
6	8	2	25.0
14	19	5	26.31578947368421
7	9	2	22.22222222222222
10	12	2	16.666666666666664
9	12	3	25.0
19	24	5	20.833333333333336
17	22	5	22.727272727272727
18	19	1	5.263157894736842
16	17	1	5.88235294117647
11	11	0	0.0
17	23	6	26.08695652173913
15	19	4	21.052631578947366
11	15	4	26.666666666666668
6	7	1	14.285714285714285
13	21	8	38.095238095238095
8	10	2	20.0
20	23	3	13.043478260869565
15	18	3	16.666666666666664
8	11	3	27.27272727272727
17	20	3	15.0
12	15	3	20.0
7	11	4	36.36363636363637
11	15	4	26.666666666666668
13	15	2	13.333333333333334
14	17	3	17.647058823529413
21	22	1	4.545454545454546
17	22	5	22.727272727272727
17	21	4	19.047619047619047
17	18	1	5.555555555555555
22	24	2	8.333333333333332
10	14	4	28.57142857142857
9	10	1	10.0
20	23	3	13.043478260869565
12	20	8	40.0
13	13	0	0.0
13	18	5	27.77777777777778
19	23	4	17.391304347826086
6	10	4	40.0
7	11	4	36.36363636363637
14	15	1	6.666666666666667
19	22	3	13.636363636363635
11	13	2	15.384615384615385
12	15	3	20.0
18	21	3	14.285714285714285
11	15	4	26.666666666666668
9	12	3	25.0
16	17	1	5.88235294117647
22	24	2	8.333333333333332
11	16	5	31.25
11	16	5	31.25
17	18	1	5.555555555555555
11	12	1	8.333333333333332
11	15	4	26.666666666666668
15	20	5	25.0
14	16	2	12.5
15	17	2	11.76470588235294
14	18	4	22.22222222222222
22	24	2	8.333333333333332
14	18	4	22.22222222222222
8	12	4	33.33333333333333
13	16	3	18.75
10	11	1	9.090909090909092
10	16	6	37.5
10	13	3	23.076923076923077
21	27	6	22.22222222222222
8	10	2	20.0
7	11	4	36.36363636363637
12	14	2	14.285714285714285
12	16	4	25.0
8	9	1	11.11111111111111
20	21	1	4.761904761904762
15	20	5	25.0
22	25	3	12.0
6	10	4	40.0
12	15	3	20.0
10	15	5	33.33333333333333
9	12	3	25.0
8	9	1	11.11111111111111
20	21	1	4.761904761904762
17	21	4	19.047619047619047
21	23	2	8.695652173913043
9	11	2	18.181818181818183
19	22	3	13.636363636363635
14	16	2	12.5
9	14	5	35.714285714285715
11	13	2	15.384615384615385
22	23	1	4.3478260869565215
11	14	3	21.428571428571427
20	24	4	16.666666666666664
19	21	2	9.523809523809524
8	15	7	46.666666666666664
13	20	7	35.0
19	23	4	17.391304347826086
14	20	6	30.0
8	12	4	33.33333333333333
16	20	4	20.0
9	15	6	40.0
10	12	2	16.666666666666664
11	13	2	15.384615384615385
21	22	1	4.545454545454546
6	8	2	25.0
14	17	3	17.647058823529413
10	11	1	9.090909090909092
13	16	3	18.75
19	20	1	5.0
15	19	4	21.052631578947366
10	12	2	16.666666666666664
14	19	5	26.31578947368421
9	12	3	25.0
19	22	3	13.636363636363635
17	23	6	26.08695652173913
6	11	5	45.45454545454545
14	18	4	22.22222222222222
20	21	1	4.761904761904762
14	15	1	6.666666666666667
19	23	4	17.391304347826086
17	20	3	15.0
18	20	2	10.0
13	20	7	35.0
7	10	3	30.0
7	9	2	22.22222222222222
12	16	4	25.0
10	12	2	16.666666666666664
9	13	4	30.76923076923077
9	12	3	25.0
12	14	2	14.285714285714285
22	25	3	12.0
7	10	3	30.0
17	18	1	5.555555555555555
18	22	4	18.181818181818183
16	21	5	23.809523809523807
11	14	3	21.428571428571427
10	13	3	23.076923076923077
6	7	1	14.285714285714285
8	10	2	20.0
17	21	4	19.047619047619047
14	16	2	12.5
13	15	2	13.333333333333334
13	19	6	31.57894736842105
14	17	3	17.647058823529413
15	18	3	16.666666666666664
13	18	5	27.77777777777778
13	13	0	0.0
24	25	1	4.0
21	22	1	4.545454545454546
15	19	4	21.052631578947366
10	13	3	23.076923076923077
10	12	2	16.666666666666664
7	10	3	30.0
10	12	2	16.666666666666664
15	18	3	16.666666666666664
9	14	5	35.714285714285715
12	15	3	20.0
7	12	5	41.66666666666667
11	12	1	8.333333333333332
26	27	1	3.7037037037037033
18	23	5	21.73913043478261
17	20	3	15.0
14	19	5	26.31578947368421
11	13	2	15.384615384615385
26	26	0	0.0
19	22	3	13.636363636363635
19	20	1	5.0
19	22	3	13.636363636363635
15	18	3	16.666666666666664
11	13	2	15.384615384615385
7	10	3	30.0
11	13	2	15.384615384615385
12	15	3	20.0
21	27	6	22.22222222222222
7	9	2	22.22222222222222
17	23	6	26.08695652173913
14	18	4	22.22222222222222
19	20	1	5.0
18	19	1	5.263157894736842
15	20	5	25.0
12	15	3	20.0
8	11	3	27.27272727272727
5	8	3	37.5
9	12	3	25.0
14	15	1	6.666666666666667
21	22	1	4.545454545454546
10	13	3	23.076923076923077
11	11	0	0.0
13	15	2	13.333333333333334
7	10	3	30.0
13	18	5	27.77777777777778
6	8	2	25.0
20	21	1	4.761904761904762
5	8	3	37.5
15	19	4	21.052631578947366
11	15	4	26.666666666666668
18	20	2	10.0
8	12	4	33.33333333333333
17	18	1	5.555555555555555
12	13	1	7.6923076923076925
12	18	6	33.33333333333333
28	31	3	9.67741935483871
15	16	1	6.25
17	21	4	19.047619047619047
8	13	5	38.46153846153847
13	20	7	35.0
9	9	0	0.0
6	9	3	33.33333333333333
16	18	2	11.11111111111111
20	25	5	20.0
12	12	0	0.0
6	8	2	25.0
5	6	1	16.666666666666664
17	21	4	19.047619047619047
15	21	6	28.57142857142857
22	22	0	0.0
9	13	4	30.76923076923077
11	16	5	31.25
17	20	3	15.0
11	14	3	21.428571428571427
7	9	2	22.22222222222222
8	15	7	46.666666666666664
14	16	2	12.5
13	17	4	23.52941176470588
15	17	2	11.76470588235294
18	23	5	21.73913043478261
9	13	4	30.76923076923077
12	14	2	14.285714285714285
14	18	4	22.22222222222222
22	25	3	12.0
8	12	4	33.33333333333333
19	21	2	9.523809523809524
9	12	3	25.0
8	12	4	33.33333333333333
20	23	3	13.043478260869565
21	24	3	12.5
5	7	2	28.57142857142857
10	14	4	28.57142857142857
11	16	5	31.25
7	9	2	22.22222222222222
16	19	3	15.789473684210526
9	12	3	25.0
13	19	6	31.57894736842105
19	22	3	13.636363636363635
7	12	5	41.66666666666667
15	18	3	16.666666666666664
10	15	5	33.33333333333333
8	11	3	27.27272727272727
7	10	3	30.0
22	25	3	12.0
11	13	2	15.384615384615385
12	17	5	29.411764705882355
16	17	1	5.88235294117647
11	15	4	26.666666666666668
20	24	4	16.666666666666664
15	16	1	6.25
14	18	4	22.22222222222222
11	14	3	21.428571428571427
16	17	1	5.88235294117647
7	9	2	22.22222222222222
10	12	2	16.666666666666664
7	9	2	22.22222222222222
7	8	1	12.5
7	16	9	56.25
11	15	4	26.666666666666668
15	19	4	21.052631578947366
12	17	5	29.411764705882355
11	13	2	15.384615384615385
9	11	2	18.181818181818183
16	19	3	15.789473684210526
16	21	5	23.809523809523807
12	13	1	7.6923076923076925
17	20	3	15.0
14	18	4	22.22222222222222
15	20	5	25.0
15	17	2	11.76470588235294
11	18	7	38.88888888888889
7	10	3	30.0
5	8	3	37.5
14	15	1	6.666666666666667
10	15	5	33.33333333333333
8	12	4	33.33333333333333
16	20	4	20.0
12	15	3	20.0
17	19	2	10.526315789473683
16	17	1	5.88235294117647
11	18	7	38.88888888888889
14	18	4	22.22222222222222
8	11	3	27.27272727272727
13	15	2	13.333333333333334
20	22	2	9.090909090909092
16	21	5	23.809523809523807
18	21	3	14.285714285714285
9	10	1	10.0
8	10	2	20.0
18	21	3	14.285714285714285
15	17	2	11.76470588235294
13	14	1	7.142857142857142
13	14	1	7.142857142857142
10	13	3	23.076923076923077
13	18	5	27.77777777777778
23	27	4	14.814814814814813
8	13	5	38.46153846153847
13	16	3	18.75
11	14	3	21.428571428571427
10	17	7	41.17647058823529
8	9	1	11.11111111111111
11	18	7	38.88888888888889
15	17	2	11.76470588235294
8	13	5	38.46153846153847
16	20	4	20.0
14	21	7	33.33333333333333
6	8	2	25.0
11	18	7	38.88888888888889
15	19	4	21.052631578947366
18	21	3	14.285714285714285
18	22	4	18.181818181818183
14	17	3	17.647058823529413
11	14	3	21.428571428571427
13	15	2	13.333333333333334
15	17	2	11.76470588235294
21	22	1	4.545454545454546
10	12	2	16.666666666666664
13	16	3	18.75
10	13	3	23.076923076923077
17	19	2	10.526315789473683
15	17	2	11.76470588235294
11	13	2	15.384615384615385
10	17	7	41.17647058823529
21	23	2	8.695652173913043
10	11	1	9.090909090909092
19	20	1	5.0
17	22	5	22.727272727272727
13	16	3	18.75
12	13	1	7.6923076923076925
8	11	3	27.27272727272727
9	10	1	10.0
22	23	1	4.3478260869565215
8	11	3	27.27272727272727
23	23	0	0.0
8	10	2	20.0
10	11	1	9.090909090909092
8	9	1	11.11111111111111
6	9	3	33.33333333333333
18	21	3	14.285714285714285
7	14	7	50.0
16	16	0	0.0
19	20	1	5.0
13	14	1	7.142857142857142
5	8	3	37.5
8	13	5	38.46153846153847
15	18	3	16.666666666666664
8	15	7	46.666666666666664
13	16	3	18.75
21	22	1	4.545454545454546
7	13	6	46.15384615384615
11	14	3	21.428571428571427
13	18	5	27.77777777777778
14	18	4	22.22222222222222
13	17	4	23.52941176470588
20	27	7	25.925925925925924
8	10	2	20.0
26	26	0	0.0
14	18	4	22.22222222222222
16	18	2	11.11111111111111
18	22	4	18.181818181818183
19	21	2	9.523809523809524
17	22	5	22.727272727272727
19	22	3	13.636363636363635
6	7	1	14.285714285714285
16	20	4	20.0
10	16	6	37.5
5	7	2	28.57142857142857
11	14	3	21.428571428571427
12	16	4	25.0
11	14	3	21.428571428571427
11	12	1	8.333333333333332
17	19	2	10.526315789473683
12	15	3	20.0
10	16	6	37.5
19	21	2	9.523809523809524
9	10	1	10.0
10	14	4	28.57142857142857
8	10	2	20.0
12	14	2	14.285714285714285
16	19	3	15.789473684210526
13	15	2	13.333333333333334
10	14	4	28.57142857142857
10	11	1	9.090909090909092
17	23	6	26.08695652173913
9	13	4	30.76923076923077
24	27	3	11.11111111111111
16	19	3	15.789473684210526
20	24	4	16.666666666666664
11	14	3	21.428571428571427
10	13	3	23.076923076923077
11	14	3	21.428571428571427
9	14	5	35.714285714285715
11	15	4	26.666666666666668
12	14	2	14.285714285714285
15	17	2	11.76470588235294
13	19	6	31.57894736842105
17	20	3	15.0
15	16	1	6.25
18	20	2	10.0
6	8	2	25.0
10	14	4	28.57142857142857
19	24	5	20.833333333333336
10	11	1	9.090909090909092
13	22	9	40.909090909090914
12	13	1	7.6923076923076925
14	19	5	26.31578947368421
11	16	5	31.25
9	15	6	40.0
7	12	5	41.66666666666667
8	9	1	11.11111111111111
9	12	3	25.0
23	28	5	17.857142857142858
13	16	3	18.75
7	9	2	22.22222222222222
8	10	2	20.0
16	22	6	27.27272727272727
11	16	5	31.25
7	12	5	41.66666666666667
22	25	3	12.0
19	25	6	24.0
6	9	3	33.33333333333333
13	22	9	40.909090909090914
6	11	5	45.45454545454545
12	19	7	36.84210526315789
15	18	3	16.666666666666664
10	14	4	28.57142857142857
12	15	3	20.0
14	18	4	22.22222222222222
10	14	4	28.57142857142857
22	26	4	15.384615384615385
12	15	3	20.0
8	10	2	20.0
11	11	0	0.0
9	11	2	18.181818181818183
11	12	1	8.333333333333332
13	18	5	27.77777777777778
20	21	1	4.761904761904762
13	16	3	18.75
19	24	5	20.833333333333336
9	10	1	10.0
19	20	1	5.0
19	22	3	13.636363636363635
17	25	8	32.0
12	15	3	20.0
8	10	2	20.0
8	10	2	20.0
14	16	2	12.5
7	8	1	12.5
18	20	2	10.0
11	14	3	21.428571428571427
20	22	2	9.090909090909092
9	16	7	43.75
19	23	4	17.391304347826086
21	23	2	8.695652173913043
11	12	1	8.333333333333332
6	7	1	14.285714285714285
13	16	3	18.75
16	22	6	27.27272727272727
24	25	1	4.0
11	16	5	31.25
6	7	1	14.285714285714285
20	23	3	13.043478260869565
19	24	5	20.833333333333336
15	21	6	28.57142857142857
15	21	6	28.57142857142857
16	18	2	11.11111111111111
12	20	8	40.0
14	17	3	17.647058823529413
16	21	5	23.809523809523807
11	13	2	15.384615384615385
20	22	2	9.090909090909092
8	13	5	38.46153846153847
7	13	6	46.15384615384615
18	23	5	21.73913043478261
18	20	2	10.0
6	8	2	25.0
12	13	1	7.6923076923076925
14	16	2	12.5
6	9	3	33.33333333333333
10	13	3	23.076923076923077
12	21	9	42.857142857142854
11	14	3	21.428571428571427
13	17	4	23.52941176470588
10	15	5	33.33333333333333
15	16	1	6.25
12	14	2	14.285714285714285
13	17	4	23.52941176470588
16	20	4	20.0
7	13	6	46.15384615384615
20	23	3	13.043478260869565
11	14	3	21.428571428571427
16	19	3	15.789473684210526
11	14	3	21.428571428571427
18	19	1	5.263157894736842
15	18	3	16.666666666666664
13	15	2	13.333333333333334
5	7	2	28.57142857142857
18	20	2	10.0
13	18	5	27.77777777777778
12	14	2	14.285714285714285
14	17	3	17.647058823529413
6	9	3	33.33333333333333
11	17	6	35.294117647058826
17	20	3	15.0
20	22	2	9.090909090909092
9	15	6	40.0
14	16	2	12.5
13	15	2	13.333333333333334
10	14	4	28.57142857142857
19	21	2	9.523809523809524
21	26	5	19.230769230769234
11	17	6	35.294117647058826
11	15	4	26.666666666666668
18	19	1	5.263157894736842
5	10	5	50.0
9	11	2	18.181818181818183
13	19	6	31.57894736842105
16	18	2	11.11111111111111
17	20	3	15.0
9	11	2	18.181818181818183
12	17	5	29.411764705882355
6	8	2	25.0
7	13	6	46.15384615384615
12	14	2	14.285714285714285
16	20	4	20.0
8	9	1	11.11111111111111
13	15	2	13.333333333333334
8	9	1	11.11111111111111
8	8	0	0.0
19	22	3	13.636363636363635
15	17	2	11.76470588235294
17	23	6	26.08695652173913
25	27	2	7.4074074074074066
17	19	2	10.526315789473683
14	20	6	30.0
9	14	5	35.714285714285715
18	20	2	10.0
5	6	1	16.666666666666664
10	13	3	23.076923076923077
16	21	5	23.809523809523807
17	20	3	15.0
19	20	1	5.0
8	9	1	11.11111111111111
7	10	3	30.0
18	25	7	28.000000000000004
5	7	2	28.57142857142857
11	12	1	8.333333333333332
18	20	2	10.0
12	14	2	14.285714285714285
15	18	3	16.666666666666664
18	21	3	14.285714285714285
14	15	1	6.666666666666667
8	14	6	42.857142857142854
14	18	4	22.22222222222222
20	22	2	9.090909090909092
15	16	1	6.25
13	17	4	23.52941176470588
9	14	5	35.714285714285715
10	12	2	16.666666666666664
15	18	3	16.666666666666664
13	19	6	31.57894736842105
7	11	4	36.36363636363637
7	9	2	22.22222222222222
19	20	1	5.0
15	17	2	11.76470588235294
10	13	3	23.076923076923077
